	-1.000000	-1.000000	-2.7637e-12
	-0.979798	-1.000000	1.60009e-12
	-0.959596	-1.000000	-4.84708e-12
	-0.939394	-1.000000	8.31438e-12
	-0.919192	-1.000000	-1.53921e-11
	-0.898990	-1.000000	2.67643e-11
	-0.878788	-1.000000	-4.50618e-11
	-0.858586	-1.000000	7.28105e-11
	-0.838384	-1.000000	-1.13047e-10
	-0.818182	-1.000000	1.68548e-10
	-0.797980	-1.000000	-2.41006e-10
	-0.777778	-1.000000	3.28832e-10
	-0.757576	-1.000000	-4.22678e-10
	-0.737374	-1.000000	4.98085e-10
	-0.717172	-1.000000	-5.07882e-10
	-0.696970	-1.000000	3.83223e-10
	-0.676768	-1.000000	-5.76243e-11
	-0.656566	-1.000000	-4.77033e-10
	-0.636364	-1.000000	1.10085e-09
	-0.616162	-1.000000	-1.54386e-09
	-0.595960	-1.000000	1.49063e-09
	-0.575758	-1.000000	-8.2266e-10
	-0.555556	-1.000000	-1.50985e-10
	-0.535354	-1.000000	7.50764e-10
	-0.515152	-1.000000	-4.19102e-10
	-0.494949	-1.000000	-6.44932e-10
	-0.474747	-1.000000	1.39077e-09
	-0.454545	-1.000000	-7.78037e-10
	-0.434343	-1.000000	-9.93663e-10
	-0.414141	-1.000000	2.25859e-09
	-0.393939	-1.000000	-1.36784e-09
	-0.373737	-1.000000	-1.31413e-09
	-0.353535	-1.000000	3.18805e-09
	-0.333333	-1.000000	-1.84755e-09
	-0.313131	-1.000000	-1.90193e-09
	-0.292929	-1.000000	3.94058e-09
	-0.272727	-1.000000	-9.98052e-10
	-0.252525	-1.000000	-4.51297e-09
	-0.232323	-1.000000	5.65542e-09
	-0.212121	-1.000000	4.31382e-10
	-0.191919	-1.000000	-6.68361e-09
	-0.171717	-1.000000	4.30262e-09
	-0.151515	-1.000000	3.61561e-09
	-0.131313	-1.000000	-5.51784e-09
	-0.111111	-1.000000	-2.38449e-10
	-0.090909	-1.000000	3.42233e-09
	-0.070707	-1.000000	-8.13526e-10
	-0.050505	-1.000000	-5.19318e-10
	-0.030303	-1.000000	-4.28201e-11
	-0.010101	-1.000000	-1.63326e-09
	0.010101	-1.000000	1.16589e-09
	0.030303	-1.000000	2.91434e-09
	0.050505	-1.000000	-1.45244e-09
	0.070707	-1.000000	-3.62366e-09
	0.090909	-1.000000	6.50401e-10
	0.111111	-1.000000	3.75947e-09
	0.131313	-1.000000	9.56382e-10
	0.151515	-1.000000	-2.84321e-09
	0.171717	-1.000000	-2.37067e-09
	0.191919	-1.000000	7.3071e-10
	0.212121	-1.000000	1.91174e-09
	0.232323	-1.000000	5.83754e-10
	0.252525	-1.000000	-2.08529e-10
	0.272727	-1.000000	7.09643e-10
	0.292929	-1.000000	1.0807e-09
	0.313131	-1.000000	-7.18993e-10
	0.333333	-1.000000	-2.99882e-09
	0.353535	-1.000000	-3.20424e-09
	0.373737	-1.000000	-1.26653e-09
	0.393939	-1.000000	6.41828e-10
	0.414141	-1.000000	7.73688e-10
	0.434343	-1.000000	-7.35938e-10
	0.454545	-1.000000	-2.655e-09
	0.474747	-1.000000	-4.02419e-09
	0.494949	-1.000000	-4.6437e-09
	0.515152	-1.000000	-4.74134e-09
	0.535354	-1.000000	-4.56475e-09
	0.555556	-1.000000	-4.26401e-09
	0.575758	-1.000000	-3.94309e-09
	0.595960	-1.000000	-3.68278e-09
	0.616162	-1.000000	-3.50583e-09
	0.636364	-1.000000	-3.35835e-09
	0.656566	-1.000000	-3.14857e-09
	0.676768	-1.000000	-2.81195e-09
	0.696970	-1.000000	-2.35065e-09
	0.717172	-1.000000	-1.82547e-09
	0.737374	-1.000000	-1.31746e-09
	0.757576	-1.000000	-8.89847e-10
	0.777778	-1.000000	-5.70216e-10
	0.797980	-1.000000	-3.53832e-10
	0.818182	-1.000000	-2.17987e-10
	0.838384	-1.000000	-1.36299e-10
	0.858586	-1.000000	-8.72629e-11
	0.878788	-1.000000	-5.67273e-11
	0.898990	-1.000000	-3.67594e-11
	0.919192	-1.000000	-2.32481e-11
	0.939394	-1.000000	-1.42379e-11
	0.959596	-1.000000	-8.16693e-12
	0.979798	-1.000000	-4.795e-12
	1.000000	-1.000000	-1.9918e-12

	-1.000000	-0.979798	1.50876e-12
	-0.979798	-0.979798	-1.09503e-12
	-0.959596	-0.979798	3.10972e-12
	-0.939394	-0.979798	-5.74195e-12
	-0.919192	-0.979798	1.09856e-11
	-0.898990	-0.979798	-1.98495e-11
	-0.878788	-0.979798	3.4493e-11
	-0.858586	-0.979798	-5.73599e-11
	-0.838384	-0.979798	9.13204e-11
	-0.818182	-0.979798	-1.39058e-10
	-0.797980	-0.979798	2.02095e-10
	-0.777778	-0.979798	-2.78804e-10
	-0.757576	-0.979798	3.61058e-10
	-0.737374	-0.979798	-4.29837e-10
	-0.717172	-0.979798	4.52361e-10
	-0.696970	-0.979798	-3.86674e-10
	-0.676768	-0.979798	2.00968e-10
	-0.656566	-0.979798	9.15665e-11
	-0.636364	-0.979798	-3.99984e-10
	-0.616162	-0.979798	5.64146e-10
	-0.595960	-0.979798	-4.41431e-10
	-0.575758	-0.979798	5.22427e-11
	-0.555556	-0.979798	3.30771e-10
	-0.535354	-0.979798	-3.06636e-10
	-0.515152	-0.979798	-2.93583e-10
	-0.494949	-0.979798	1.07831e-09
	-0.474747	-0.979798	-1.23829e-09
	-0.454545	-0.979798	2.9265e-10
	-0.434343	-0.979798	1.15383e-09
	-0.414141	-0.979798	-1.62915e-09
	-0.393939	-0.979798	2.37005e-10
	-0.373737	-0.979798	1.95688e-09
	-0.353535	-0.979798	-2.47413e-09
	-0.333333	-0.979798	8.47871e-11
	-0.313131	-0.979798	3.06808e-09
	-0.292929	-0.979798	-3.05845e-09
	-0.272727	-0.979798	-1.08893e-09
	-0.252525	-0.979798	4.97459e-09
	-0.232323	-0.979798	-3.32891e-09
	-0.212121	-0.979798	-2.59879e-09
	-0.191919	-0.979798	5.32581e-09
	-0.171717	-0.979798	-1.1835e-09
	-0.151515	-0.979798	-3.775e-09
	-0.131313	-0.979798	2.76378e-09
	-0.111111	-0.979798	1.26435e-09
	-0.090909	-0.979798	-1.77936e-09
	-0.070707	-0.979798	2.80385e-11
	-0.050505	-0.979798	-1.26772e-10
	-0.030303	-0.979798	-7.60178e-13
	-0.010101	-0.979798	1.6668e-09
	0.010101	-0.979798	-4.16512e-10
	0.030303	-0.979798	-2.54425e-09
	0.050505	-0.979798	4.74758e-10
	0.070707	-0.979798	2.91305e-09
	0.090909	-0.979798	9.05217e-11
	0.111111	-0.979798	-2.8019e-09
	0.131313	-0.979798	-1.15034e-09
	0.151515	-0.979798	1.91971e-09
	0.171717	-0.979798	1.99362e-09
	0.191919	-0.979798	-2.84623e-10
	0.212121	-0.979798	-1.53522e-09
	0.232323	-0.979798	-7.25684e-10
	0.252525	-0.979798	2.94563e-10
	0.272727	-0.979798	1.11903e-10
	0.292929	-0.979798	-4.6999e-10
	0.313131	-0.979798	-1.4228e-10
	0.333333	-0.979798	8.81464e-10
	0.353535	-0.979798	1.31641e-09
	0.373737	-0.979798	5.67545e-10
	0.393939	-0.979798	-6.89238e-10
	0.414141	-0.979798	-1.43527e-09
	0.434343	-0.979798	-1.2902e-09
	0.454545	-0.979798	-5.9592e-10
	0.474747	-0.979798	8.90482e-11
	0.494949	-0.979798	4.16985e-10
	0.515152	-0.979798	3.5006e-10
	0.535354	-0.979798	5.46281e-11
	0.555556	-0.979798	-2.45003e-10
	0.575758	-0.979798	-3.80645e-10
	0.595960	-0.979798	-2.99572e-10
	0.616162	-0.979798	-6.07486e-11
	0.636364	-0.979798	2.18891e-10
	0.656566	-0.979798	4.31729e-10
	0.676768	-0.979798	5.23498e-10
	0.696970	-0.979798	4.99333e-10
	0.717172	-0.979798	4.0169e-10
	0.737374	-0.979798	2.80736e-10
	0.757576	-0.979798	1.734e-10
	0.777778	-0.979798	9.64697e-11
	0.797980	-0.979798	5.03632e-11
	0.818182	-0.979798	2.70508e-11
	0.838384	-0.979798	1.69828e-11
	0.858586	-0.979798	1.28795e-11
	0.878788	-0.979798	1.06276e-11
	0.898990	-0.979798	8.60422e-12
	0.919192	-0.979798	6.49843e-12
	0.939394	-0.979798	4.57775e-12
	0.959596	-0.979798	2.90478e-12
	0.979798	-0.979798	1.8741e-12
	1.000000	-0.979798	8.33227e-13

	-1.000000	-0.959596	-4.65568e-12
	-0.979798	-0.959596	3.15701e-12
	-0.959596	-0.959596	-9.08364e-12
	-0.939394	-0.959596	1.63441e-11
	-0.919192	-0.959596	-3.07915e-11
	-0.898990	-0.959596	5.46773e-11
	-0.878788	-0.959596	-9.35064e-11
	-0.858586	-0.959596	1.53119e-10
	-0.838384	-0.959596	-2.40318e-10
	-0.818182	-0.959596	3.61362e-10
	-0.797980	-0.959596	-5.19925e-10
	-0.777778	-0.959596	7.12544e-10
	-0.757576	-0.959596	-9.20302e-10
	-0.737374	-0.959596	1.09667e-09
	-0.717172	-0.959596	-1.15738e-09
	-0.696970	-0.959596	9.88031e-10
	-0.676768	-0.959596	-4.91492e-10
	-0.656566	-0.959596	-3.17449e-10
	-0.636364	-0.959596	1.21186e-09
	-0.616162	-0.959596	-1.75362e-09
	-0.595960	-0.959596	1.50915e-09
	-0.575758	-0.959596	-4.52252e-10
	-0.555556	-0.959596	-7.42871e-10
	-0.535354	-0.959596	9.63847e-10
	-0.515152	-0.959596	3.97887e-10
	-0.494949	-0.959596	-2.49171e-09
	-0.474747	-0.959596	3.23406e-09
	-0.454545	-0.959596	-1.17502e-09
	-0.434343	-0.959596	-2.44589e-09
	-0.414141	-0.959596	4.03164e-09
	-0.393939	-0.959596	-1.11494e-09
	-0.373737	-0.959596	-4.10612e-09
	-0.353535	-0.959596	5.82055e-09
	-0.333333	-0.959596	-7.72077e-10
	-0.313131	-0.959596	-6.56907e-09
	-0.292929	-0.959596	7.16903e-09
	-0.272727	-0.959596	1.96883e-09
	-0.252525	-0.959596	-1.14978e-08
	-0.232323	-0.959596	8.69959e-09
	-0.212121	-0.959596	5.25952e-09
	-0.191919	-0.959596	-1.32894e-08
	-0.171717	-0.959596	4.40044e-09
	-0.151515	-0.959596	8.92299e-09
	-0.131313	-0.959596	-8.27615e-09
	-0.111111	-0.959596	-2.31179e-09
	-0.090909	-0.959596	5.48035e-09
	-0.070707	-0.959596	-8.54013e-10
	-0.050505	-0.959596	-3.88402e-10
	-0.030303	-0.959596	4.34338e-10
	-0.010101	-0.959596	-3.6493e-09
	0.010101	-0.959596	9.72743e-10
	0.030303	-0.959596	5.94876e-09
	0.050505	-0.959596	-1.33508e-09
	0.070707	-0.959596	-6.96376e-09
	0.090909	-0.959596	-5.37041e-12
	0.111111	-0.959596	6.78206e-09
	0.131313	-0.959596	2.6649e-09
	0.151515	-0.959596	-4.63945e-09
	0.171717	-0.959596	-4.7758e-09
	0.191919	-0.959596	5.52106e-10
	0.212121	-0.959596	3.43358e-09
	0.232323	-0.959596	1.72823e-09
	0.252525	-0.959596	-1.45037e-10
	0.272727	-0.959596	5.74883e-10
	0.292929	-0.959596	1.34559e-09
	0.313131	-0.959596	-6.52309e-10
	0.333333	-0.959596	-3.83245e-09
	0.353535	-0.959596	-4.49305e-09
	0.373737	-0.959596	-1.70952e-09
	0.393939	-0.959596	1.90294e-09
	0.414141	-0.959596	3.42223e-09
	0.434343	-0.959596	2.23509e-09
	0.454545	-0.959596	-2.53102e-10
	0.474747	-0.959596	-2.35666e-09
	0.494949	-0.959596	-3.24252e-09
	0.515152	-0.959596	-2.97615e-09
	0.535354	-0.959596	-2.0847e-09
	0.555556	-0.959596	-1.16451e-09
	0.575758	-0.959596	-6.46111e-10
	0.595960	-0.959596	-6.78752e-10
	0.616162	-0.959596	-1.13144e-09
	0.636364	-0.959596	-1.70904e-09
	0.656566	-0.959596	-2.1212e-09
	0.676768	-0.959596	-2.21058e-09
	0.696970	-0.959596	-1.98483e-09
	0.717172	-0.959596	-1.56386e-09
	0.737374	-0.959596	-1.09549e-09
